audio_id,recording_lang,BitsPerSample,durationMsec,speaker_gender,mother_tongue
220912-174208_toi_97d_elicit_34,toi,16,6329,Male,toi
220912-174208_toi_97d_elicit_35,toi,16,6261,Male,toi
220912-174208_toi_97d_elicit_36,toi,16,13362,Male,toi
220912-174208_toi_97d_elicit_37,toi,16,11253,Male,toi
220912-174208_toi_97d_elicit_38,toi,16,10413,Male,toi
220912-174208_toi_97d_elicit_39,toi,16,12137,Male,toi
220912-174208_toi_97d_elicit_4,toi,16,8303,Male,toi
220912-174208_toi_97d_elicit_40,toi,16,10844,Male,toi
220912-174208_toi_97d_elicit_41,toi,16,7418,Male,toi
220912-174208_toi_97d_elicit_42,toi,16,12636,Male,toi
220912-174208_toi_97d_elicit_43,toi,16,11638,Male,toi
220912-174208_toi_97d_elicit_44,toi,16,9369,Male,toi
220912-174208_toi_97d_elicit_45,toi,16,9143,Male,toi
220912-174208_toi_97d_elicit_46,toi,16,8462,Male,toi
220912-174208_toi_97d_elicit_47,toi,16,9982,Male,toi
220912-174208_toi_97d_elicit_48,toi,16,17061,Male,toi
220912-174208_toi_97d_elicit_49,toi,16,13317,Male,toi
220912-174208_toi_97d_elicit_5,toi,16,14633,Male,toi
220912-174208_toi_97d_elicit_6,toi,16,14520,Male,toi
220912-174208_toi_97d_elicit_7,toi,16,9029,Male,toi
220912-174208_toi_97d_elicit_8,toi,16,14746,Male,toi
220912-174208_toi_97d_elicit_9,toi,16,9506,Male,toi
220912-191425_toi_97d_elicit_0,toi,16,11910,Male,toi
220912-191425_toi_97d_elicit_1,toi,16,12047,Male,toi
220912-191425_toi_97d_elicit_10,toi,16,14043,Male,toi
220912-191425_toi_97d_elicit_11,toi,16,16403,Male,toi
220912-191425_toi_97d_elicit_12,toi,16,8621,Male,toi
220912-191425_toi_97d_elicit_13,toi,16,10368,Male,toi
220912-191425_toi_97d_elicit_14,toi,16,16176,Male,toi
220912-191425_toi_97d_elicit_15,toi,16,17174,Male,toi
220912-191425_toi_97d_elicit_16,toi,16,15790,Male,toi
220912-191425_toi_97d_elicit_17,toi,16,17265,Male,toi
220912-191425_toi_97d_elicit_18,toi,16,15155,Male,toi
220912-191425_toi_97d_elicit_19,toi,16,13657,Male,toi
220912-191425_toi_97d_elicit_2,toi,16,12160,Male,toi
220912-191425_toi_97d_elicit_20,toi,16,15246,Male,toi
220912-191425_toi_97d_elicit_21,toi,16,18535,Male,toi
220912-191425_toi_97d_elicit_22,toi,16,20237,Male,toi
220912-191425_toi_97d_elicit_23,toi,16,16629,Male,toi
220912-191425_toi_97d_elicit_24,toi,16,18830,Male,toi
220912-191425_toi_97d_elicit_25,toi,16,20781,Male,toi
220912-191425_toi_97d_elicit_26,toi,16,12342,Male,toi
220912-191425_toi_97d_elicit_27,toi,16,13771,Male,toi
220912-191425_toi_97d_elicit_28,toi,16,15609,Male,toi
220912-191425_toi_97d_elicit_29,toi,16,14020,Male,toi
220912-191425_toi_97d_elicit_3,toi,16,14883,Male,toi
220912-191425_toi_97d_elicit_30,toi,16,15858,Male,toi
220912-191425_toi_97d_elicit_31,toi,16,16312,Male,toi
220912-191425_toi_97d_elicit_32,toi,16,15926,Male,toi
220912-191425_toi_97d_elicit_33,toi,16,16629,Male,toi
220912-191425_toi_97d_elicit_34,toi,16,16584,Male,toi
220912-191425_toi_97d_elicit_35,toi,16,15291,Male,toi
220912-191425_toi_97d_elicit_36,toi,16,13272,Male,toi
220912-191425_toi_97d_elicit_37,toi,16,14837,Male,toi
220912-191425_toi_97d_elicit_38,toi,16,19896,Male,toi
220912-191425_toi_97d_elicit_39,toi,16,15382,Male,toi
220912-191425_toi_97d_elicit_4,toi,16,14905,Male,toi
220912-191425_toi_97d_elicit_40,toi,16,16607,Male,toi
220912-191425_toi_97d_elicit_41,toi,16,18603,Male,toi
220912-191425_toi_97d_elicit_42,toi,16,2881,Male,toi
220912-191425_toi_97d_elicit_43,toi,16,13839,Male,toi
220912-191425_toi_97d_elicit_44,toi,16,15858,Male,toi
220912-191425_toi_97d_elicit_45,toi,16,16788,Male,toi
220912-191425_toi_97d_elicit_46,toi,16,13385,Male,toi
220912-191425_toi_97d_elicit_47,toi,16,13340,Male,toi
220912-191425_toi_97d_elicit_48,toi,16,14837,Male,toi
220912-191425_toi_97d_elicit_49,toi,16,11003,Male,toi
220912-191425_toi_97d_elicit_5,toi,16,13272,Male,toi
220912-191425_toi_97d_elicit_6,toi,16,11547,Male,toi
220912-191425_toi_97d_elicit_7,toi,16,10663,Male,toi
220912-191425_toi_97d_elicit_8,toi,16,17809,Male,toi
220912-191425_toi_97d_elicit_9,toi,16,10821,Male,toi
220916-164149_toi_97d_elicit_0,toi,16,10527,Male,toi
220916-164149_toi_97d_elicit_1,toi,16,14883,Male,toi
220916-164149_toi_97d_elicit_10,toi,16,15132,Male,toi
220916-164149_toi_97d_elicit_11,toi,16,13884,Male,toi
220916-164149_toi_97d_elicit_12,toi,16,12319,Male,toi
220916-164149_toi_97d_elicit_13,toi,16,12001,Male,toi
220916-164149_toi_97d_elicit_14,toi,16,10095,Male,toi
220916-164149_toi_97d_elicit_15,toi,16,10844,Male,toi
220916-164149_toi_97d_elicit_16,toi,16,11479,Male,toi
220916-164149_toi_97d_elicit_17,toi,16,12205,Male,toi
220916-164149_toi_97d_elicit_18,toi,16,14270,Male,toi
220916-164149_toi_97d_elicit_19,toi,16,11616,Male,toi
220916-164149_toi_97d_elicit_2,toi,16,11706,Male,toi
220916-164149_toi_97d_elicit_20,toi,16,13408,Male,toi
220916-164149_toi_97d_elicit_21,toi,16,12659,Male,toi
220916-164149_toi_97d_elicit_22,toi,16,15745,Male,toi
220916-164149_toi_97d_elicit_23,toi,16,12954,Male,toi
220916-164149_toi_97d_elicit_24,toi,16,13362,Male,toi
220916-164149_toi_97d_elicit_25,toi,16,19965,Male,toi
220916-164149_toi_97d_elicit_26,toi,16,15019,Male,toi
220916-164149_toi_97d_elicit_27,toi,16,13294,Male,toi
220916-164149_toi_97d_elicit_28,toi,16,11321,Male,toi
220916-164149_toi_97d_elicit_29,toi,16,9801,Male,toi
220916-164149_toi_97d_elicit_3,toi,16,11253,Male,toi
220916-164149_toi_97d_elicit_30,toi,16,13385,Male,toi
220916-164149_toi_97d_elicit_31,toi,16,11321,Male,toi
220916-164149_toi_97d_elicit_32,toi,16,15677,Male,toi
220916-164149_toi_97d_elicit_33,toi,16,9710,Male,toi
220916-164149_toi_97d_elicit_34,toi,16,12364,Male,toi
220916-164149_toi_97d_elicit_35,toi,16,12432,Male,toi
220916-164149_toi_97d_elicit_36,toi,16,15903,Male,toi
220916-164149_toi_97d_elicit_37,toi,16,14134,Male,toi
220916-164149_toi_97d_elicit_38,toi,16,13362,Male,toi
220916-164149_toi_97d_elicit_39,toi,16,13045,Male,toi
220916-164149_toi_97d_elicit_4,toi,16,9324,Male,toi
220916-164149_toi_97d_elicit_40,toi,16,13521,Male,toi
220916-164149_toi_97d_elicit_41,toi,16,12228,Male,toi
220916-164149_toi_97d_elicit_42,toi,16,10254,Male,toi
220916-164149_toi_97d_elicit_43,toi,16,12410,Male,toi
220916-164149_toi_97d_elicit_44,toi,16,14157,Male,toi
220916-164149_toi_97d_elicit_45,toi,16,14293,Male,toi
220916-164149_toi_97d_elicit_46,toi,16,11343,Male,toi
220916-164149_toi_97d_elicit_47,toi,16,12773,Male,toi
220916-164149_toi_97d_elicit_48,toi,16,13725,Male,toi
220916-164149_toi_97d_elicit_49,toi,16,15813,Male,toi
220916-164149_toi_97d_elicit_5,toi,16,12773,Male,toi
220916-164149_toi_97d_elicit_6,toi,16,12909,Male,toi
220916-164149_toi_97d_elicit_7,toi,16,12909,Male,toi
220916-164149_toi_97d_elicit_8,toi,16,14225,Male,toi
220916-164149_toi_97d_elicit_9,toi,16,10935,Male,toi
220916-171743_toi_97d_elicit_0,toi,16,17038,Male,toi
220916-171743_toi_97d_elicit_1,toi,16,11729,Male,toi
220916-171743_toi_97d_elicit_10,toi,16,12296,Male,toi
220916-171743_toi_97d_elicit_11,toi,16,15427,Male,toi
220916-171743_toi_97d_elicit_12,toi,16,11888,Male,toi
220916-171743_toi_97d_elicit_13,toi,16,13204,Male,toi
220916-171743_toi_97d_elicit_14,toi,16,12999,Male,toi
220916-171743_toi_97d_elicit_15,toi,16,15586,Male,toi
220916-171743_toi_97d_elicit_16,toi,16,20668,Male,toi
220916-171743_toi_97d_elicit_17,toi,16,13657,Male,toi
220916-171743_toi_97d_elicit_18,toi,16,12954,Male,toi
220916-171743_toi_97d_elicit_19,toi,16,13385,Male,toi
220916-171743_toi_97d_elicit_2,toi,16,11956,Male,toi
220916-171743_toi_97d_elicit_20,toi,16,14542,Male,toi
220916-171743_toi_97d_elicit_21,toi,16,16924,Male,toi
220916-171743_toi_97d_elicit_22,toi,16,13725,Male,toi
220916-171743_toi_97d_elicit_23,toi,16,16085,Male,toi
220916-171743_toi_97d_elicit_24,toi,16,11434,Male,toi
220916-171743_toi_97d_elicit_25,toi,16,16652,Male,toi
220916-171743_toi_97d_elicit_26,toi,16,13703,Male,toi
220916-171743_toi_97d_elicit_27,toi,16,18807,Male,toi
220916-171743_toi_97d_elicit_28,toi,16,15835,Male,toi
220916-171743_toi_97d_elicit_29,toi,16,14928,Male,toi
220916-171743_toi_97d_elicit_3,toi,16,12954,Male,toi
220916-171743_toi_97d_elicit_30,toi,16,11638,Male,toi
220916-171743_toi_97d_elicit_31,toi,16,13045,Male,toi
220916-171743_toi_97d_elicit_32,toi,16,12682,Male,toi
220916-171743_toi_97d_elicit_33,toi,16,11184,Male,toi
220916-171743_toi_97d_elicit_34,toi,16,15132,Male,toi
220916-171743_toi_97d_elicit_35,toi,16,12818,Male,toi
220916-171743_toi_97d_elicit_36,toi,16,14565,Male,toi
220916-171743_toi_97d_elicit_37,toi,16,11116,Male,toi
220916-171743_toi_97d_elicit_38,toi,16,11774,Male,toi
220916-171743_toi_97d_elicit_39,toi,16,14951,Male,toi
220916-171743_toi_97d_elicit_4,toi,16,19261,Male,toi
220916-171743_toi_97d_elicit_40,toi,16,12727,Male,toi
220916-171743_toi_97d_elicit_41,toi,16,14610,Male,toi
220916-171743_toi_97d_elicit_42,toi,16,14043,Male,toi
220916-171743_toi_97d_elicit_43,toi,16,10912,Male,toi
220916-171743_toi_97d_elicit_44,toi,16,15767,Male,toi
220916-171743_toi_97d_elicit_45,toi,16,12523,Male,toi
220916-171743_toi_97d_elicit_5,toi,16,14066,Male,toi
220916-171743_toi_97d_elicit_6,toi,16,16493,Male,toi
220916-171743_toi_97d_elicit_7,toi,16,9415,Male,toi
220916-171743_toi_97d_elicit_8,toi,16,13022,Male,toi
220916-171743_toi_97d_elicit_9,toi,16,13862,Male,toi
220916-174104_toi_97d_elicit_0,toi,16,13136,Male,toi
220916-174104_toi_97d_elicit_1,toi,16,19602,Male,toi
220916-174104_toi_97d_elicit_10,toi,16,11071,Male,toi
220916-174104_toi_97d_elicit_11,toi,16,14724,Male,toi
220916-174104_toi_97d_elicit_12,toi,16,11048,Male,toi
220916-174104_toi_97d_elicit_13,toi,16,14883,Male,toi
220916-174104_toi_97d_elicit_14,toi,16,11956,Male,toi
220916-174104_toi_97d_elicit_15,toi,16,14701,Male,toi
220916-174104_toi_97d_elicit_16,toi,16,12750,Male,toi
220916-174104_toi_97d_elicit_17,toi,16,16040,Male,toi
220916-174104_toi_97d_elicit_18,toi,16,12500,Male,toi
220916-174104_toi_97d_elicit_19,toi,16,10073,Male,toi
220916-174104_toi_97d_elicit_2,toi,16,16924,Male,toi
220916-174104_toi_97d_elicit_20,toi,16,13113,Male,toi
220916-174104_toi_97d_elicit_21,toi,16,14565,Male,toi
220916-174104_toi_97d_elicit_22,toi,16,11933,Male,toi
220916-174104_toi_97d_elicit_23,toi,16,20464,Male,toi
220916-174104_toi_97d_elicit_24,toi,16,17991,Male,toi
220916-174104_toi_97d_elicit_25,toi,16,12546,Male,toi
220916-174104_toi_97d_elicit_26,toi,16,16198,Male,toi
220916-174104_toi_97d_elicit_27,toi,16,12160,Male,toi
220916-174104_toi_97d_elicit_28,toi,16,16629,Male,toi
220916-174104_toi_97d_elicit_29,toi,16,19624,Male,toi
220916-174104_toi_97d_elicit_3,toi,16,16198,Male,toi
220916-174104_toi_97d_elicit_30,toi,16,20328,Male,toi
220916-174104_toi_97d_elicit_31,toi,16,19692,Male,toi
220916-174104_toi_97d_elicit_32,toi,16,18081,Male,toi
220916-174104_toi_97d_elicit_33,toi,16,16221,Male,toi
220916-174104_toi_97d_elicit_34,toi,16,18581,Male,toi
220916-174104_toi_97d_elicit_35,toi,16,19080,Male,toi
220916-174104_toi_97d_elicit_36,toi,16,17560,Male,toi
220916-174104_toi_97d_elicit_37,toi,16,15450,Male,toi
220916-174104_toi_97d_elicit_38,toi,16,15563,Male,toi
220916-174104_toi_97d_elicit_39,toi,16,20350,Male,toi
220916-174104_toi_97d_elicit_4,toi,16,10685,Male,toi
220916-174104_toi_97d_elicit_40,toi,16,16720,Male,toi
220916-174104_toi_97d_elicit_41,toi,16,14814,Male,toi
220916-174104_toi_97d_elicit_42,toi,16,19443,Male,toi
220916-174104_toi_97d_elicit_43,toi,16,14293,Male,toi
220916-174104_toi_97d_elicit_44,toi,16,16834,Male,toi
220916-174104_toi_97d_elicit_45,toi,16,13317,Male,toi
220916-174104_toi_97d_elicit_46,toi,16,14202,Male,toi
220916-174104_toi_97d_elicit_47,toi,16,13068,Male,toi
220916-174104_toi_97d_elicit_48,toi,16,12591,Male,toi
220916-174104_toi_97d_elicit_49,toi,16,12069,Male,toi
220916-174104_toi_97d_elicit_5,toi,16,13612,Male,toi
220916-174104_toi_97d_elicit_6,toi,16,13544,Male,toi
220916-174104_toi_97d_elicit_7,toi,16,12342,Male,toi
220916-174104_toi_97d_elicit_8,toi,16,13839,Male,toi
220916-174104_toi_97d_elicit_9,toi,16,11071,Male,toi
220916-181440_toi_97d_elicit_0,toi,16,18876,Male,toi
220916-181440_toi_97d_elicit_1,toi,16,15427,Male,toi
220916-181440_toi_97d_elicit_10,toi,16,15177,Male,toi
220916-181440_toi_97d_elicit_11,toi,16,18944,Male,toi
220916-181440_toi_97d_elicit_12,toi,16,7849,Male,toi
220916-181440_toi_97d_elicit_13,toi,16,11593,Male,toi
220916-181440_toi_97d_elicit_14,toi,16,9891,Male,toi
220916-181440_toi_97d_elicit_15,toi,16,12455,Male,toi
220916-181440_toi_97d_elicit_16,toi,16,17582,Male,toi
220916-181440_toi_97d_elicit_17,toi,16,16425,Male,toi
220916-181440_toi_97d_elicit_18,toi,16,14225,Male,toi
220916-181440_toi_97d_elicit_19,toi,16,13090,Male,toi
220916-181440_toi_97d_elicit_2,toi,16,23163,Male,toi
220916-181440_toi_97d_elicit_20,toi,16,8303,Male,toi
220916-181440_toi_97d_elicit_21,toi,16,13748,Male,toi
220916-181440_toi_97d_elicit_22,toi,16,12909,Male,toi
220916-181440_toi_97d_elicit_23,toi,16,15246,Male,toi
220916-181440_toi_97d_elicit_24,toi,16,14678,Male,toi
220916-181440_toi_97d_elicit_25,toi,16,14315,Male,toi
220916-181440_toi_97d_elicit_26,toi,16,3879,Male,toi
220916-181440_toi_97d_elicit_27,toi,16,10663,Male,toi
220916-181440_toi_97d_elicit_28,toi,16,21666,Male,toi
220916-181440_toi_97d_elicit_29,toi,16,19624,Male,toi
220916-181440_toi_97d_elicit_3,toi,16,18036,Male,toi
220916-181440_toi_97d_elicit_30,toi,16,14111,Male,toi
220916-181440_toi_97d_elicit_31,toi,16,15586,Male,toi
220916-181440_toi_97d_elicit_32,toi,16,16584,Male,toi
220916-181440_toi_97d_elicit_33,toi,16,13589,Male,toi
220916-181440_toi_97d_elicit_34,toi,16,20078,Male,toi
220916-181440_toi_97d_elicit_35,toi,16,13703,Male,toi
220916-181440_toi_97d_elicit_36,toi,16,14497,Male,toi
220916-181440_toi_97d_elicit_37,toi,16,15699,Male,toi
220916-181440_toi_97d_elicit_38,toi,16,13975,Male,toi
220916-181440_toi_97d_elicit_39,toi,16,14247,Male,toi
220916-181440_toi_97d_elicit_4,toi,16,14724,Male,toi
220916-181440_toi_97d_elicit_40,toi,16,17492,Male,toi
220916-181440_toi_97d_elicit_5,toi,16,15359,Male,toi
220916-181440_toi_97d_elicit_6,toi,16,13907,Male,toi
220916-181440_toi_97d_elicit_7,toi,16,20350,Male,toi
220916-181440_toi_97d_elicit_8,toi,16,16675,Male,toi
220916-181440_toi_97d_elicit_9,toi,16,14928,Male,toi
220916-183449_toi_97d_elicit_42,toi,16,15132,Male,toi
220916-183449_toi_97d_elicit_43,toi,16,18331,Male,toi
220916-183449_toi_97d_elicit_44,toi,16,16788,Male,toi
220916-183449_toi_97d_elicit_45,toi,16,20191,Male,toi
220916-183449_toi_97d_elicit_46,toi,16,12410,Male,toi
220916-183449_toi_97d_elicit_47,toi,16,10073,Male,toi
220916-183449_toi_97d_elicit_48,toi,16,9755,Male,toi
220916-183449_toi_97d_elicit_49,toi,16,3221,Male,toi
220927-202016_toi_97d_elicit_0,toi,16,12296,Female,toi
220927-202016_toi_97d_elicit_1,toi,16,9959,Female,toi
220927-202016_toi_97d_elicit_10,toi,16,10821,Female,toi
220927-202016_toi_97d_elicit_11,toi,16,9710,Female,toi
220927-202016_toi_97d_elicit_12,toi,16,9483,Female,toi
220927-202016_toi_97d_elicit_13,toi,16,7986,Female,toi
220927-202016_toi_97d_elicit_14,toi,16,8507,Female,toi
220927-202016_toi_97d_elicit_15,toi,16,13045,Female,toi
220927-202016_toi_97d_elicit_16,toi,16,8893,Female,toi
220927-202016_toi_97d_elicit_17,toi,16,9460,Female,toi
220927-202016_toi_97d_elicit_18,toi,16,8961,Female,toi
220927-202016_toi_97d_elicit_19,toi,16,8848,Female,toi
220927-202016_toi_97d_elicit_2,toi,16,11797,Female,toi
220927-202016_toi_97d_elicit_20,toi,16,11661,Female,toi
220927-202016_toi_97d_elicit_21,toi,16,6284,Female,toi
220927-202016_toi_97d_elicit_22,toi,16,4219,Female,toi
220927-202016_toi_97d_elicit_23,toi,16,11343,Female,toi
220927-202016_toi_97d_elicit_24,toi,16,12410,Female,toi
220927-202016_toi_97d_elicit_25,toi,16,9052,Female,toi
220927-202016_toi_97d_elicit_26,toi,16,11116,Female,toi
220927-202016_toi_97d_elicit_27,toi,16,10027,Female,toi
220927-202016_toi_97d_elicit_28,toi,16,11298,Female,toi
220927-202016_toi_97d_elicit_29,toi,16,11366,Female,toi
220927-202016_toi_97d_elicit_3,toi,16,11956,Female,toi
220927-202016_toi_97d_elicit_30,toi,16,8712,Female,toi
220927-202016_toi_97d_elicit_31,toi,16,12183,Female,toi
220927-202016_toi_97d_elicit_32,toi,16,10753,Female,toi
220927-202016_toi_97d_elicit_33,toi,16,9596,Female,toi
220927-202016_toi_97d_elicit_34,toi,16,11116,Female,toi
220927-202016_toi_97d_elicit_35,toi,16,9642,Female,toi
220927-202016_toi_97d_elicit_36,toi,16,20259,Female,toi
220927-202016_toi_97d_elicit_37,toi,16,10617,Female,toi
220927-202016_toi_97d_elicit_38,toi,16,10799,Female,toi
220927-202016_toi_97d_elicit_39,toi,16,10504,Female,toi
220927-202016_toi_97d_elicit_4,toi,16,9301,Female,toi
220927-202016_toi_97d_elicit_40,toi,16,9029,Female,toi
220927-202016_toi_97d_elicit_41,toi,16,5626,Female,toi
220927-202016_toi_97d_elicit_42,toi,16,10436,Female,toi
220927-202016_toi_97d_elicit_43,toi,16,10005,Female,toi
220927-202016_toi_97d_elicit_44,toi,16,9143,Female,toi
220927-202016_toi_97d_elicit_45,toi,16,9846,Female,toi
220927-202016_toi_97d_elicit_46,toi,16,10322,Female,toi
220927-202016_toi_97d_elicit_47,toi,16,11230,Female,toi
220927-202016_toi_97d_elicit_48,toi,16,11956,Female,toi
220927-202016_toi_97d_elicit_49,toi,16,5172,Female,toi
220927-202016_toi_97d_elicit_5,toi,16,7623,Female,toi
220927-202016_toi_97d_elicit_6,toi,16,11411,Female,toi
220927-202016_toi_97d_elicit_7,toi,16,11230,Female,toi
220927-202016_toi_97d_elicit_8,toi,16,11026,Female,toi
220927-202016_toi_97d_elicit_9,toi,16,10708,Female,toi
220927-204620_toi_97d_elicit_0,toi,16,6148,Female,toi
220927-204620_toi_97d_elicit_10,toi,16,11910,Female,toi
220927-204620_toi_97d_elicit_11,toi,16,9097,Female,toi
220927-204620_toi_97d_elicit_12,toi,16,10958,Female,toi
220927-204620_toi_97d_elicit_13,toi,16,12364,Female,toi
220927-204620_toi_97d_elicit_14,toi,16,11366,Female,toi
220927-204620_toi_97d_elicit_15,toi,16,12024,Female,toi
220927-204620_toi_97d_elicit_16,toi,16,11797,Female,toi
220927-204620_toi_97d_elicit_17,toi,16,10209,Female,toi
220927-204620_toi_97d_elicit_18,toi,16,11820,Female,toi
220927-204620_toi_97d_elicit_19,toi,16,7895,Female,toi
220927-204620_toi_97d_elicit_2,toi,16,9120,Female,toi
220927-204620_toi_97d_elicit_20,toi,16,9914,Female,toi
220927-204620_toi_97d_elicit_21,toi,16,12523,Female,toi
220927-204620_toi_97d_elicit_22,toi,16,10504,Female,toi
220927-204620_toi_97d_elicit_23,toi,16,10095,Female,toi
220927-204620_toi_97d_elicit_24,toi,16,11570,Female,toi
220927-204620_toi_97d_elicit_25,toi,16,10504,Female,toi
220927-204620_toi_97d_elicit_26,toi,16,10118,Female,toi
220927-204620_toi_97d_elicit_27,toi,16,10458,Female,toi
220927-204620_toi_97d_elicit_28,toi,16,9301,Female,toi
220927-204620_toi_97d_elicit_29,toi,16,12364,Female,toi
220927-204620_toi_97d_elicit_3,toi,16,10504,Female,toi
220927-204620_toi_97d_elicit_30,toi,16,11343,Female,toi
220927-204620_toi_97d_elicit_31,toi,16,10027,Female,toi
220927-204620_toi_97d_elicit_32,toi,16,10050,Female,toi
220927-204620_toi_97d_elicit_33,toi,16,9347,Female,toi
220927-204620_toi_97d_elicit_34,toi,16,9619,Female,toi
220927-204620_toi_97d_elicit_35,toi,16,9188,Female,toi
220927-204620_toi_97d_elicit_36,toi,16,8848,Female,toi
220927-204620_toi_97d_elicit_37,toi,16,12024,Female,toi
220927-204620_toi_97d_elicit_38,toi,16,12183,Female,toi
220927-204620_toi_97d_elicit_39,toi,16,12954,Female,toi
220927-204620_toi_97d_elicit_4,toi,16,8485,Female,toi
220927-204620_toi_97d_elicit_40,toi,16,9415,Female,toi
220927-204620_toi_97d_elicit_41,toi,16,10504,Female,toi
220927-204620_toi_97d_elicit_42,toi,16,10821,Female,toi
220927-204620_toi_97d_elicit_43,toi,16,11184,Female,toi
220927-204620_toi_97d_elicit_44,toi,16,10799,Female,toi
220927-204620_toi_97d_elicit_45,toi,16,10027,Female,toi
220927-204620_toi_97d_elicit_46,toi,16,10912,Female,toi
220927-204620_toi_97d_elicit_47,toi,16,8938,Female,toi
220927-204620_toi_97d_elicit_48,toi,16,8984,Female,toi
220927-204620_toi_97d_elicit_49,toi,16,5263,Female,toi
220927-204620_toi_97d_elicit_5,toi,16,10232,Female,toi
220927-204620_toi_97d_elicit_6,toi,16,12636,Female,toi
220927-204620_toi_97d_elicit_7,toi,16,15404,Female,toi
220927-204620_toi_97d_elicit_8,toi,16,15132,Female,toi
220927-204620_toi_97d_elicit_9,toi,16,13703,Female,toi
220927-211022_toi_97d_elicit_0,toi,16,10753,Female,toi
220927-211022_toi_97d_elicit_1,toi,16,11275,Female,toi
220927-211022_toi_97d_elicit_10,toi,16,11525,Female,toi
220927-211022_toi_97d_elicit_11,toi,16,11638,Female,toi
220927-211022_toi_97d_elicit_12,toi,16,4923,Female,toi
220927-211022_toi_97d_elicit_13,toi,16,21825,Female,toi
220927-211022_toi_97d_elicit_14,toi,16,10731,Female,toi
220927-211022_toi_97d_elicit_15,toi,16,10232,Female,toi
220927-211022_toi_97d_elicit_16,toi,16,13839,Female,toi
220927-211022_toi_97d_elicit_17,toi,16,11411,Female,toi
220927-211022_toi_97d_elicit_18,toi,16,9914,Female,toi
220927-211022_toi_97d_elicit_19,toi,16,11502,Female,toi
220927-211022_toi_97d_elicit_2,toi,16,10912,Female,toi
220927-211022_toi_97d_elicit_20,toi,16,10617,Female,toi
220927-211022_toi_97d_elicit_21,toi,16,9460,Female,toi
220927-211022_toi_97d_elicit_22,toi,16,11298,Female,toi
220927-211022_toi_97d_elicit_23,toi,16,10595,Female,toi
220927-211022_toi_97d_elicit_24,toi,16,10799,Female,toi
220927-211022_toi_97d_elicit_25,toi,16,11933,Female,toi
220927-211022_toi_97d_elicit_26,toi,16,10617,Female,toi
220927-211022_toi_97d_elicit_27,toi,16,12682,Female,toi
220927-211022_toi_97d_elicit_28,toi,16,10005,Female,toi
220927-211022_toi_97d_elicit_29,toi,16,8326,Female,toi
220927-211022_toi_97d_elicit_3,toi,16,10368,Female,toi
220927-211022_toi_97d_elicit_30,toi,16,10027,Female,toi
220927-211022_toi_97d_elicit_31,toi,16,12092,Female,toi
220927-211022_toi_97d_elicit_32,toi,16,11094,Female,toi
220927-211022_toi_97d_elicit_33,toi,16,10368,Female,toi
220927-211022_toi_97d_elicit_34,toi,16,8825,Female,toi
220927-211022_toi_97d_elicit_35,toi,16,11684,Female,toi
220927-211022_toi_97d_elicit_36,toi,16,10322,Female,toi
220927-211022_toi_97d_elicit_37,toi,16,13476,Female,toi
220927-211022_toi_97d_elicit_38,toi,16,7260,Female,toi
220927-211022_toi_97d_elicit_39,toi,16,8507,Female,toi
220927-211022_toi_97d_elicit_4,toi,16,11094,Female,toi
220927-211022_toi_97d_elicit_40,toi,16,10005,Female,toi
220927-211022_toi_97d_elicit_41,toi,16,15677,Female,toi
220927-211022_toi_97d_elicit_42,toi,16,9869,Female,toi
220927-211022_toi_97d_elicit_43,toi,16,10164,Female,toi
220927-211022_toi_97d_elicit_44,toi,16,9869,Female,toi
220927-211022_toi_97d_elicit_45,toi,16,5240,Female,toi
220927-211022_toi_97d_elicit_46,toi,16,8235,Female,toi
220927-211022_toi_97d_elicit_47,toi,16,9596,Female,toi
220927-211022_toi_97d_elicit_48,toi,16,9143,Female,toi
220927-211022_toi_97d_elicit_49,toi,16,12183,Female,toi
220927-211022_toi_97d_elicit_5,toi,16,10912,Female,toi
220927-211022_toi_97d_elicit_6,toi,16,8938,Female,toi
220927-211022_toi_97d_elicit_7,toi,16,10595,Female,toi
220927-211022_toi_97d_elicit_8,toi,16,9596,Female,toi
220927-211022_toi_97d_elicit_9,toi,16,9006,Female,toi
220927-213329_toi_97d_elicit_0,toi,16,11502,Female,toi
220927-213329_toi_97d_elicit_1,toi,16,9483,Female,toi
220927-213329_toi_97d_elicit_10,toi,16,9143,Female,toi
220927-213329_toi_97d_elicit_11,toi,16,9664,Female,toi
220927-213329_toi_97d_elicit_12,toi,16,11321,Female,toi
220927-213329_toi_97d_elicit_13,toi,16,12705,Female,toi
220927-213329_toi_97d_elicit_14,toi,16,9347,Female,toi
220927-213329_toi_97d_elicit_15,toi,16,9574,Female,toi
220927-213329_toi_97d_elicit_16,toi,16,7623,Female,toi
220927-213329_toi_97d_elicit_17,toi,16,10708,Female,toi
220927-213329_toi_97d_elicit_18,toi,16,11842,Female,toi
220927-213329_toi_97d_elicit_19,toi,16,7146,Female,toi
220927-213329_toi_97d_elicit_2,toi,16,8984,Female,toi
220927-213329_toi_97d_elicit_20,toi,16,3698,Female,toi
220927-213329_toi_97d_elicit_21,toi,16,8643,Female,toi
220927-213329_toi_97d_elicit_22,toi,16,9143,Female,toi
220927-213329_toi_97d_elicit_23,toi,16,8984,Female,toi
220927-213329_toi_97d_elicit_24,toi,16,9732,Female,toi
220927-213329_toi_97d_elicit_25,toi,16,19987,Female,toi
220927-213329_toi_97d_elicit_26,toi,16,11774,Female,toi
